FOLIO_I,FOLIO_INT,id_tortillas,tortillas,pa1_t,pa4_t,maquina2,completa,ponde_f,estrato,est_sel,upm,region,x_region
15122007,15122007_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ351,1,11935.7382464123,3,153,1512200010387,7,8
15122007,15122007_01,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ351,1,11935.7382464123,3,153,1512200010387,7,8
15122007,15122007_01,161,Tortillas de harina de trigo,9, ,MQ351,1,11935.7382464123,3,153,1512200010387,7,8
15122010,15122010_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ336,1,41402.2655967069,3,153,1512200010387,7,8
15122010,15122010_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ336,1,41402.2655967069,3,153,1512200010387,7,8
15122010,15122010_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,5,MQ336,1,41402.2655967069,3,153,1512200010387,7,8
15122010,15122010_02,161,Tortillas de harina de trigo,9, ,MQ336,1,41402.2655967069,3,153,1512200010387,7,8
15122013,15122013_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ351,1,22724.5517936812,3,153,1512200010387,7,8
15122013,15122013_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ351,1,22724.5517936812,3,153,1512200010387,7,8
15122013,15122013_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,15,MQ351,1,22724.5517936812,3,153,1512200010387,7,8
15122013,15122013_02,161,Tortillas de harina de trigo,9, ,MQ351,1,22724.5517936812,3,153,1512200010387,7,8
15122023,15122023_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ348,1,18915.196203567,3,153,1512200010387,7,8
15122023,15122023_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ348,1,18915.196203567,3,153,1512200010387,7,8
15122023,15122023_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,MQ348,1,18915.196203567,3,153,1512200010387,7,8
15122023,15122023_01,161,Tortillas de harina de trigo,9, ,MQ348,1,18915.196203567,3,153,1512200010387,7,8
15122025,15122025_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ336,1,49405.8490761446,3,153,1512200010387,7,8
15122025,15122025_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ336,1,49405.8490761446,3,153,1512200010387,7,8
15122025,15122025_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ336,1,49405.8490761446,3,153,1512200010387,7,8
15122025,15122025_01,161,Tortillas de harina de trigo,9, ,MQ336,1,49405.8490761446,3,153,1512200010387,7,8
15122026,15122026_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ336,1,24702.9245380723,3,153,1512200010387,7,8
15122026,15122026_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ336,1,24702.9245380723,3,153,1512200010387,7,8
15122026,15122026_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,1,MQ336,1,24702.9245380723,3,153,1512200010387,7,8
15122026,15122026_03,161,Tortillas de harina de trigo,1,2,MQ336,1,24702.9245380723,3,153,1512200010387,7,8
16023001,16023001_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ357,1,63067.8733989188,2,162,1602300010082,3,3
16023001,16023001_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ357,1,63067.8733989188,2,162,1602300010082,3,3
16023001,16023001_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ357,1,63067.8733989188,2,162,1602300010082,3,3
16023001,16023001_01,161,Tortillas de harina de trigo,9, ,MQ357,1,63067.8733989188,2,162,1602300010082,3,3
16023005,16023005_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ357,1,63067.8733989188,2,162,1602300010082,3,3
16023005,16023005_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ357,1,63067.8733989188,2,162,1602300010082,3,3
16023005,16023005_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ357,1,63067.8733989188,2,162,1602300010082,3,3
16023005,16023005_02,161,Tortillas de harina de trigo,9, ,MQ357,1,63067.8733989188,2,162,1602300010082,3,3
16023006,16023006_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ357,1,91012.2032450815,2,162,1602300010082,3,3
16023006,16023006_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ357,1,91012.2032450815,2,162,1602300010082,3,3
16023006,16023006_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ357,1,91012.2032450815,2,162,1602300010082,3,3
16023006,16023006_02,161,Tortillas de harina de trigo,9, ,MQ357,1,91012.2032450815,2,162,1602300010082,3,3
16023032,16023032_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ365,1,122231.957958676,2,162,1602300010082,3,3
16023032,16023032_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ365,1,122231.957958676,2,162,1602300010082,3,3
16023032,16023032_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,12,MQ365,1,122231.957958676,2,162,1602300010082,3,3
16023032,16023032_02,161,Tortillas de harina de trigo,9, ,MQ365,1,122231.957958676,2,162,1602300010082,3,3
16033002,16033002_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ365,1,93631.1261905472,1,161,1603300000074,3,3
16033002,16033002_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ365,1,93631.1261905472,1,161,1603300000074,3,3
